ESTIMULO,PALABRAS,FRECUENCIA,TIEMPO (S),% ASOCIACION,id
juguete,carrito,17,"4,24","61,818",6596
juguete,jugar,12,"4,37","43,636",6597
juguete,muñeca,12,"4,85","43,636",6598
juguete,bebé,10,"4,34","36,364",6599
juguete,pelota,8,"4,48","29,091",6600
juguete,divertido,7,"5,66","25,455",6601
juguete,juego,5,"4,86","18,182",6602
juguete,madera,4,"6,95","14,545",6603
juguete,balón,3,"6,34","10,909",6604
juguete,tren,3,"3,00","10,909",6605
juguete,entretenimiento,3,"8,52","10,909",6606
juguete,arete,2,"5,24","0,7273",6607
juguete,felicidad,2,"4,77","0,7273",6608
juguete,navidad,2,"4,68","0,7273",6609
juguete,coche,2,"4,71","0,7273",6610
juguete,avión,2,"5,64","0,7273",6611
juguete,pequeño,2,"4,75","0,7273",6612
juguete,auto,2,"4,78","0,7273",6613
juguete,infancia,2,"6,77","0,7273",6614
juguete,necesario,1,"6,99","0,3636",6615
juguete,bicicleta,1,"7,82","0,3636",6616
juguete,play,1,"3,20","0,3636",6617
juguete,color,1,"2,20","0,3636",6618
juguete,yo,1,"2,92","0,3636",6619
juguete,ocioso,1,"7,04","0,3636",6620
juguete,canica,1,"7,82","0,3636",6621
juguete,soldado,1,"4,72","0,3636",6622
juguete,distracción,1,"4,70","0,3636",6623
juguete,guarderia,1,"6,03","0,3636",6624
juguete,bélico,1,"3,72","0,3636",6625
juguete,plástico,1,"8,88","0,3636",6626
juguete,caballito,1,"6,95","0,3636",6627
juguete,sexual,1,"5,05","0,3636",6628
juguete,dado,1,"4,58","0,3636",6629
juguete,gato,1,"3,28","0,3636",6630
juguete,casa,1,"4,28","0,3636",6631
juguete,teoría,1,"5,09","0,3636",6632
juguete,niñez,1,"5,35","0,3636",6633
juguete,Buzz,1,"3,72","0,3636",6634
juguete,redondo,1,"8,36","0,3636",6635
juguete,creatividad,1,"7,50","0,3636",6636
juguete,feliz,1,"7,26","0,3636",6637
juguete,mes,1,"3,06","0,3636",6638
juguete,Barbie,1,"3,27","0,3636",6639
juguete,sonaja,1,"5,12","0,3636",6640
labios,,,,,6641
labios,beso,80,"3,42","264,026",6642
labios,besar,77,"3,33","254,125",6643
labios,boca,41,"4,27","135,314",6644
labios,rojos,38,"3,40","125,413",6645
labios,dientes,8,"3,64","26,403",6646
labios,sensuales,6,"4,30","19,802",6647
labios,rotos,5,"2,56","16,502",6648
labios,grandes,4,"3,23","13,201",6649
labios,carnosos,3,"4,93","0,9901",6650
labios,hablar,3,"3,15","0,9901",6651
labios,sabor,2,"4,68","0,6601",6652
labios,bilé,2,"4,77","0,6601",6653
labios,cara,2,"3,47","0,6601",6654
labios,rosas,2,"3,70","0,6601",6655
labios,suaves,2,"5,62","0,6601",6656
labios,gruesos,1,"2,73","0,3300",6657
labios,palabra,1,"3,42","0,3300",6658
labios,delgado,1,"5,88","0,3300",6659
labios,lengua,1,"2,93","0,3300",6660
labios,persona,1,"5,48","0,3300",6661
labios,bebé,1,"3,43","0,3300",6662
labios,sonreír,1,"6,35","0,3300",6663
labios,nariz,1,"8,07","0,3300",6664
labios,suculentos,1,"5,12","0,3300",6665
labios,comer,1,"3,41","0,3300",6666
labios,hermoso,1,"5,28","0,3300",6667
labios,pequeños,1,"8,68","0,3300",6668
labios,amor,1,"1,43","0,3300",6669
labios,sensualidad,1,"3,79","0,3300",6670
labios,dulces,1,"5,04","0,3300",6671
labios,mujer,1,"6,84","0,3300",6672
labios,cerrados,1,"5,22","0,3300",6673
labios,partidos,1,"5,51","0,3300",6674
labios,bonito,1,"4,89","0,3300",6675
labios,morder,1,"2,71","0,3300",6676
labios,sonrisa,1,"5,68","0,3300",6677
labios,cereza,1,"4,12","0,3300",6678
lámpara,,,,,6679
lámpara,luz,189,"3,14","687,273",6680
lámpara,alumbrar,14,"4,04","50,909",6681
lámpara,foco,12,"3,95","43,636",6682
lámpara,oscuridad,9,"5,09","32,727",6683
lámpara,noche,7,"3,46","25,455",6684
lámpara,iluminar,6,"5,11","21,818",6685
lámpara,iluminación,4,"5,94","14,545",6686
lámpara,recámara,2,"7,54","0,7273",6687
lámpara,luminosa,2,"4,59","0,7273",6688
lámpara,encendida,2,"3,70","0,7273",6689
lámpara,mueble,1,"5,70","0,3636",6690
lámpara,buró,1,"6,56","0,3636",6691
lámpara,rosa,1,"3,23","0,3636",6692
lámpara,electrodoméstico,1,"0,00","0,3636",6693
lámpara,luminosidad,1,"5,79","0,3636",6694
lámpara,computadora,1,"5,94","0,3636",6695
lámpara,forma,1,"3,73","0,3636",6696
lámpara,láser,1,"10,00","0,3636",6697
lámpara,máscara,1,"7,15","0,3636",6698
lámpara,bonita,1,"7,45","0,3636",6699
lámpara,diseño,1,"6,30","0,3636",6700
lámpara,herramienta,1,"9,21","0,3636",6701
lámpara,calle,1,"4,65","0,3636",6702
lámpara,incandescente,1,"4,96","0,3636",6703
lámpara,magia,1,"3,29","0,3636",6704
lámpara,blanco,1,"4,42","0,3636",6705
lámpara,prender,1,"2,83","0,3636",6706
lámpara,de mesa,1,"7,95","0,3636",6707
lámpara,genio,1,"3,35","0,3636",6708
lámpara,LED,1,"3,05","0,3636",6709
lámpara,negra,1,"4,94","0,3636",6710
lámpara,cálido,1,"9,18","0,3636",6711
lámpara,tarea,1,"3,80","0,3636",6712
lámpara,pelo,1,"3,03","0,3636",6713
lámpara,cuarto,1,"6,49","0,3636",6714
lámpara,gallina,1,"1,37","0,3636",6715
lámpara,lava,1,"5,63","0,3636",6716
lápiz,,,,,6717
lápiz,escribir,73,"3,83","320,175",6718
lápiz,pluma,39,"3,08","171,053",6719
lápiz,goma,10,"2,67","43,860",6720
lápiz,dibujo,9,"4,42","39,474",6721
lápiz,borrador,7,"3,76","30,702",6722
lápiz,escritura,7,"4,22","30,702",6723
lápiz,papel,7,"2,85","30,702",6724
lápiz,amarillo,5,"5,04","21,930",6725
lápiz,cuaderno,4,"4,79","17,544",6726
lápiz,sacapuntas,4,"4,57","17,544",6727
lápiz,escuela,4,"4,23","17,544",6728
lápiz,dibujar,4,"4,56","17,544",6729
lápiz,lapicero,4,"4,94","17,544",6730
lápiz,grafito,4,"5,50","17,544",6731
lápiz,tarea,4,"3,73","17,544",6732
lápiz,pintar,3,"5,15","13,158",6733
lápiz,hoja,3,"3,70","13,158",6734
lápiz,libreta,3,"3,95","13,158",6735
lápiz,examen,2,"5,72","0,8772",6736
lápiz,punta,2,"3,42","0,8772",6737
lápiz,leer,1,"4,70","0,4386",6738
lápiz,número dos,1,"4,18","0,4386",6739
lápiz,iluminar,1,"4,51","0,4386",6740
lápiz,madera,1,"4,92","0,4386",6741
lápiz,color,1,"3,75","0,4386",6742
lápiz,largo,1,"4,40","0,4386",6743
lápiz,azul,1,"1,98","0,4386",6744
lápiz,negro,1,"3,60","0,4386",6745
lápiz,crayón,1,"4,35","0,4386",6746
lápiz,línea,1,"3,09","0,4386",6747
lápiz,cálculo,1,"3,91","0,4386",6748
lápiz,pensar,1,"6,45","0,4386",6749
lápiz,estudiar,1,"3,29","0,4386",6750
lápiz,apunte,1,"3,35","0,4386",6751
lápiz,matriz,1,"5,39","0,4386",6752
lápiz,convidar,1,"6,54","0,4386",6753
lápiz,borrar,1,"2,94","0,4386",6754
lápiz,delineador,1,"4,96","0,4386",6755
lápiz,estuche,1,"2,90","0,4386",6756
lápiz,labial,1,"2,86","0,4386",6757
lápiz,aprendizaje,1,"3,82","0,4386",6758
lápiz,marcar,1,"3,22","0,4386",6759
lápiz,colorear,1,"3,81","0,4386",6760
lápiz,platillo,1,"7,21","0,4386",6761
lápiz,dorado,1,"7,31","0,4386",6762
lavabo,,,,,6763
lavabo,manos,56,"3,54","185,431",6764
lavabo,lavar,52,"3,59","172,185",6765
lavabo,agua,37,"3,59","122,517",6766
lavabo,baño,24,"4,10","79,470",6767
lavabo,jabón,20,"4,86","66,225",6768
lavabo,ropa,11,"5,04","36,424",6769
lavabo,trastes,10,"4,25","33,113",6770
lavabo,limpieza,9,"4,08","29,801",6771
lavabo,limpio,9,"3,73","29,801",6772
lavabo,limpiar,6,"5,14","19,868",6773
lavabo,lavarse,6,"4,73","19,868",6774
lavabo,enjuagar,5,"5,29","16,556",6775
lavabo,llave,4,"6,00","13,245",6776
lavabo,sucio,4,"4,09","13,245",6777
lavabo,dientes,3,"5,09","0,9934",6778
lavabo,cocina,3,"3,21","0,9934",6779
lavabo,lavadero,3,"4,33","0,9934",6780
lavabo,cepillo,3,"7,50","0,9934",6781
lavabo,grifo,2,"3,91","0,6623",6782
lavabo,mojado,2,"3,17","0,6623",6783
lavabo,tina,2,"2,88","0,6623",6784
lavabo,carro,2,"5,22","0,6623",6785
lavabo,tender,2,"4,24","0,6623",6786
lavabo,plato,2,"2,54","0,6623",6787
lavabo,auto,2,"6,03","0,6623",6788
lavabo,roto,2,"3,04","0,6623",6789
lavabo,dinero,1,"3,21","0,3311",6790
lavabo,verde,1,"4,62","0,3311",6791
lavabo,casa,1,"4,32","0,3311",6792
lavabo,espejo,1,"5,90","0,3311",6793
lavabo,iglesia,1,"7,45","0,3311",6794
lavabo,tubería,1,"4,54","0,3311",6795
lavabo,grande,1,"4,67","0,3311",6796
lavabo,lavadora,1,"4,60","0,3311",6797
lavabo,higiene,1,"2,73","0,3311",6798
lavabo,regadera,1,"5,70","0,3311",6799
lavabo,feo,1,"3,02","0,3311",6800
lavabo,dos,1,"6,67","0,3311",6801
lavabo,gris,1,"5,46","0,3311",6802
lavabo,toalla,1,"4,48","0,3311",6803
lavabo,excusado,1,"5,68","0,3311",6804
lavadora,,,,,6805
lavadora,ropa,137,"3,85","452,145",6806
lavadora,lavar,61,"3,60","201,320",6807
lavadora,secadora,12,"4,39","39,604",6808
lavadora,limpieza,11,"4,73","36,304",6809
lavadora,limpio,8,"3,20","26,403",6810
lavadora,limpiar,6,"5,46","19,802",6811
lavadora,jabón,5,"4,45","16,502",6812
lavadora,agua,4,"3,34","13,201",6813
lavadora,electrodoméstico,4,"3,69","13,201",6814
lavadora,fácil,3,"3,06","0,9901",6815
lavadora,aseo,3,"4,53","0,9901",6816
lavadora,trastes,3,"6,76","0,9901",6817
lavadora,máquina,2,"5,18","0,6601",6818
lavadora,secar,2,"3,71","0,6601",6819
lavadora,grande,2,"4,74","0,6601",6820
lavadora,trabajo,2,"3,89","0,6601",6821
lavadora,blanco,2,"2,13","0,6601",6822
lavadora,casa,1,"4,59","0,3300",6823
lavadora,rápido,1,"3,78","0,3300",6824
lavadora,espuma,1,"2,51","0,3300",6825
lavadora,licuadora,1,"6,60","0,3300",6826
lavadora,asear,1,"1,85","0,3300",6827
lavadora,movimiento,1,"5,01","0,3300",6828
lavadora,cuarto,1,"8,34","0,3300",6829
lavadora,lavadero,1,"5,13","0,3300",6830
lavadora,burbuja,1,"4,01","0,3300",6831
lavadora,quitar,1,"7,14","0,3300",6832
lavadora,energía,1,"4,92","0,3300",6833
lavadora,grabadora,1,"4,78","0,3300",6834
lavadora,motor,1,"3,50","0,3300",6835
lavadora,comer,1,"2,51","0,3300",6836
lavadora,rellenarse,1,"5,45","0,3300",6837
lavadora,estufa,1,"3,92","0,3300",6838
lavadora,trabajar,1,"7,60","0,3300",6839
lavadora,lavabo,1,"6,89","0,3300",6840
lavadora,quehacer,1,"2,10","0,3300",6841
lavadora,sacudir,1,"5,82","0,3300",6842
lavadora,giro,1,"4,84","0,3300",6843
lavadora,útil,1,"5,01","0,3300",6844
lavadora,lavandería,1,"4,81","0,3300",6845
lavadora,mortalidad,1,"2,97","0,3300",6846
lavadora,centro,1,"3,50","0,3300",6847
lavadora,refrigerador,1,"9,46","0,3300",6848
lavadora,estómago,1,"5,15","0,3300",6849
lavadora,sucio,1,"5,50","0,3300",6850
lavadora,plancha,1,"6,50","0,3300",6851
lavadora,cuerno,1,"6,32","0,3300",6852
lavadora,ruido,1,"4,35","0,3300",6853
lavadora,fase,1,"10,01","0,3300",6854
lavadora,lavado,1,"6,54","0,3300",6855
leche,,,,,6856
leche,vaca,72,"3,31","240,803",6857
leche,tomar,34,"3,13","113,712",6858
leche,blanca,21,"3,73","70,234",6859
leche,chocolate,18,"4,77","60,201",6860
leche,pan,13,"3,58","43,478",6861
leche,galleta,9,"4,09","30,100",6862
leche,vaso,8,"3,64","26,756",6863
leche,beber,7,"3,77","23,411",6864
leche,desayuno,7,"4,51","23,411",6865
leche,fría,7,"3,81","23,411",6866
leche,lácteo,6,"5,53","20,067",6867
leche,cereal,5,"4,38","16,722",6868
leche,calcio,5,"3,68","16,722",6869
leche,blanco,5,"5,75","16,722",6870
leche,deslactosada,5,"4,10","16,722",6871
leche,café,4,"4,79","13,378",6872
leche,bebida,4,"5,79","13,378",6873
leche,caliente,4,"5,24","13,378",6874
leche,noche,3,"3,84","10,033",6875
leche,comida,3,"2,71","10,033",6876
leche,materna,2,"4,22","0,6689",6877
leche,mamá,2,"10,40","0,6689",6878
leche,rico,2,"3,12","0,6689",6879
leche,bebé,2,"3,15","0,6689",6880
leche,niño,2,"6,03","0,6689",6881
leche,delicioso,2,"6,17","0,6689",6882
leche,dormir,2,"1,43","0,6689",6883
leche,agua,2,"3,36","0,6689",6884
leche,queso,2,"4,23","0,6689",6885
leche,burra,1,"3,36","0,3344",6886
leche,crecer,1,"3,51","0,3344",6887
leche,saludable,1,"4,24","0,3344",6888
leche,agria,1,"4,09","0,3344",6889
leche,fresca,1,"2,70","0,3344",6890
leche,Lala,1,"4,43","0,3344",6891
leche,Clesa,1,"3,46","0,3344",6892
leche,polvo,1,"4,85","0,3344",6893
leche,tazón,1,"2,03","0,3344",6894
leche,Alpura,1,"3,89","0,3344",6895
leche,hijo,1,"4,95","0,3344",6896
leche,cena,1,"3,15","0,3344",6897
leche,nutritiva,1,"7,21","0,3344",6898
leche,cortada,1,"2,93","0,3344",6899
leche,dulce,1,"4,57","0,3344",6900
leche,Cal-C-Tose,1,"8,04","0,3344",6901
leche,plátano,1,"4,64","0,3344",6902
leche,taza,1,"5,78","0,3344",6903
leche,alimento,1,"5,10","0,3344",6904
leche,malteada,1,"6,20","0,3344",6905
leche,cartón,1,"7,66","0,3344",6906
leche,nutriente,1,"4,22","0,3344",6907
leche,refrigerador,1,"4,79","0,3344",6908
leche,atole,1,"3,17","0,3344",6909
leche,huevo,1,"5,59","0,3344",6910
leche,natilla,1,"7,53","0,3344",6911
leche,Choco Milk,1,"6,39","0,3344",6912
leche,pastel,1,"4,45","0,3344",6913
leche,crema,1,"4,14","0,3344",6914
leche,servir,1,"2,37","0,3344",6915
leche,mala,1,"5,40","0,3344",6916
leche,nutrición,1,"4,46","0,3344",6917
leche,comer,1,"1,79","0,3344",6918
leche,tibia,1,"3,67","0,3344",6919
leche,amarilla,1,"5,48","0,3344",6920
leche,hormona,1,"3,21","0,3344",6921
leña,,,,,6922
leña,fuego,133,"3,48","438,944",6923
leña,fogata,31,"4,28","102,310",6924
leña,árbol,18,"3,38","59,406",6925
leña,lumbre,18,"3,58","59,406",6926
leña,madera,14,"3,98","46,205",6927
leña,quemar,9,"2,86","29,703",6928
leña,arder,6,"2,99","19,802",6929
leña,cabaña,4,"3,57","13,201",6930
leña,verde,4,"3,84","13,201",6931
leña,bosque,4,"5,10","13,201",6932
leña,palo,4,"3,16","13,201",6933
leña,calentar,4,"3,70","13,201",6934
leña,chimenea,4,"4,13","13,201",6935
leña,calor,3,"2,61","0,9901",6936
leña,cocinar,3,"4,23","0,9901",6937
leña,leñador,3,"5,04","0,9901",6938
leña,hogar,3,"3,79","0,9901",6939
leña,machete,2,"7,04","0,6601",6940
leña,encender,2,"3,81","0,6601",6941
leña,hacha,2,"5,62","0,6601",6942
leña,seca,2,"4,81","0,6601",6943
leña,carbón,2,"5,59","0,6601",6944
leña,cortar,2,"5,09","0,6601",6945
leña,tronco,2,"4,48","0,6601",6946
leña,campo,2,"3,56","0,6601",6947
leña,prender,2,"3,39","0,6601",6948
leña,combustible,2,"6,12","0,6601",6949
leña,herramienta,1,"3,45","0,3300",6950
leña,seña,1,"4,02","0,3300",6951
leña,carne,1,"4,76","0,3300",6952
leña,humeante,1,"5,50","0,3300",6953
leña,pizza,1,"3,10","0,3300",6954
leña,hoguera,1,"4,84","0,3300",6955
leña,amoniaco,1,"5,85","0,3300",6956
leña,caliente,1,"2,90","0,3300",6957
leña,choza,1,"5,59","0,3300",6958
leña,baño,1,"6,21","0,3300",6959
leña,comida,1,"5,04","0,3300",6960
leña,trabajo,1,"9,99","0,3300",6961
leña,incendio,1,"6,43","0,3300",6962
leña,campamento,1,"3,71","0,3300",6963
lentes,,,,,6964
lentes,ojos,80,"3,56","264,026",6965
lentes,sol,32,"3,38","105,611",6966
lentes,vista,28,"4,24","92,409",6967
lentes,ver,27,"3,37","89,109",6968
lentes,ciego,12,"3,93","39,604",6969
lentes,contacto,8,"5,12","26,403",6970
lentes,oscuros,7,"4,62","23,102",6971
lentes,visión,7,"4,32","23,102",6972
lentes,anteojos,6,"4,38","19,802",6973
lentes,armazón,6,"5,09","19,802",6974
lentes,intelectual,5,"6,29","16,502",6975
lentes,vidrio,5,"3,68","16,502",6976
lentes,leer,4,"2,51","13,201",6977
lentes,inteligente,4,"6,98","13,201",6978
lentes,aumento,3,"4,60","0,9901",6979
lentes,mirar,3,"3,69","0,9901",6980
lentes,ceguera,3,"5,84","0,9901",6981
lentes,gafas,3,"4,65","0,9901",6982
lentes,cara,3,"1,73","0,9901",6983
lentes,cristal,2,"4,58","0,6601",6984
lentes,miopía,2,"8,24","0,6601",6985
lentes,necesarios,2,"5,68","0,6601",6986
lentes,nerd,2,"3,42","0,6601",6987
lentes,utensilios,2,"8,68","0,6601",6988
lentes,observar,2,"4,21","0,6601",6989
lentes,yo,2,"4,83","0,6601",6990
lentes,grandes,1,"4,60","0,3300",6991
lentes,libro,1,"3,31","0,3300",6992
lentes,necesitar,1,"6,12","0,3300",6993
lentes,trapo,1,"4,71","0,3300",6994
lentes,antiparras,1,"2,50","0,3300",6995
